722880,"BURBANK-GLENDALE-PASADENA",,-8.0,34.200,-118.350,226,USA,4,NAP,Csb,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
05/22/2003,17:00,612,1333,346,E,5,267,E,5,223,E,5,38182,E,5,20788,E,5,24787,E,5,1164,E,5,0,B,8,99,C,9,28.9,C,8,13.0,C,8,38,E,9,984,B,8,140,B,8,4.7,B,8,11452,B,8,77777,R,7,2.3,F,9,,,,,,,0,1,?,0,999
05/22/2003,18:00,352,1333,130,E,5,61,E,5,114,E,5,14263,E,5,3010,E,5,12543,E,5,541,E,5,0,A,7,99,C,9,28.0,A,7,12.3,A,7,38,E,9,984,A,7,140,A,7,5.2,A,7,13062,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,0
05/22/2003,19:00,100,1220,13,E,5,26,E,5,12,E,5,1590,E,5,0,E,5,1357,E,5,49,E,5,0,A,7,99,C,9,27.8,A,7,11.6,A,7,37,E,9,984,A,7,140,A,7,5.6,A,7,14671,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,0
05/22/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,25.6,A,7,15.5,A,7,54,E,9,984,A,7,130,A,7,4.6,A,7,15905,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,0
05/22/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,22.6,A,7,12.2,A,7,52,E,9,985,A,7,130,A,7,4.7,A,7,13920,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,5
05/22/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,19.8,A,7,14.0,A,7,69,E,9,986,B,8,140,A,7,5.5,A,7,9468,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/22/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.9,A,7,14.0,A,7,78,E,9,986,A,7,130,A,7,4.0,A,7,7858,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/22/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.9,A,7,14.0,A,7,83,E,9,986,A,7,120,A,7,3.1,A,7,6437,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/23/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.0,A,7,14.0,A,7,88,E,9,986,A,7,130,A,7,3.0,A,7,6437,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/23/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,A,7,99,C,9,15.7,A,7,14.0,A,7,90,E,9,986,A,7,110,A,7,2.7,A,7,6202,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/23/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,14.0,A,7,13.9,A,7,99,E,9,985,A,7,130,A,7,2.5,A,7,4828,A,7,180,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/23/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,14.0,A,7,13.0,A,7,94,E,9,985,A,7,150,A,7,2.0,A,7,4828,A,7,180,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/23/2003,05:00,4,243,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,10,A,7,99,C,9,14.1,A,7,13.0,A,7,93,E,9,985,A,7,90,B,8,1.5,A,7,4828,A,7,180,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/23/2003,06:00,179,1332,30,E,5,26,E,5,27,E,5,3458,E,5,0,E,5,3061,E,5,117,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,985,A,7,160,A,7,1.9,A,7,3803,A,7,180,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/23/2003,07:00,442,1332,206,E,5,272,E,5,116,E,5,23116,E,5,14526,E,5,13043,E,5,569,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,986,A,7,130,A,7,2.2,A,7,3164,A,7,187,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/23/2003,08:00,696,1332,361,E,5,342,E,5,182,E,5,41201,E,5,23833,E,5,20899,E,5,976,E,5,10,A,7,99,C,9,16.0,A,7,13.0,A,7,82,E,9,986,A,7,150,A,7,2.8,A,7,2938,A,7,258,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/23/2003,09:00,921,1332,637,E,5,624,E,5,205,E,5,74880,E,5,43786,E,5,24236,E,5,1165,E,5,8,A,7,99,C,9,17.0,A,7,13.0,A,7,77,E,9,987,A,7,140,A,7,2.1,A,7,3379,A,7,300,A,7,2.3,F,9,,,,,,,0,1,?,0,5
05/23/2003,10:00,1102,1332,803,E,5,684,E,5,237,E,5,95850,E,5,48015,E,5,28452,E,5,1376,E,5,0,A,7,99,C,9,18.3,A,7,13.7,A,7,75,E,9,987,A,7,150,A,7,2.8,A,7,4279,A,7,77777,A,7,2.4,F,9,,,,,,,0,1,?,0,5
05/23/2003,11:00,1225,1332,929,E,5,752,E,5,238,E,5,112765,E,5,51101,E,5,29065,E,5,1347,E,5,0,A,7,99,C,9,21.2,A,7,14.0,A,7,64,E,9,987,A,7,120,A,7,3.5,A,7,4828,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/23/2003,12:00,1282,1332,987,E,5,792,E,5,225,E,5,121133,E,5,52089,E,5,27726,E,5,1204,E,5,0,A,7,99,C,9,23.1,A,7,14.1,A,7,57,E,9,987,A,7,180,A,7,2.8,A,7,5015,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/23/2003,13:00,1271,1332,986,E,5,798,E,5,224,E,5,120776,E,5,52045,E,5,27643,E,5,1221,E,5,0,A,7,99,C,9,24.0,A,7,15.0,A,7,57,E,9,987,A,7,160,A,7,4.3,A,7,6624,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,5
05/23/2003,14:00,1190,1332,894,E,5,740,E,5,233,E,5,108123,E,5,49745,E,5,28358,E,5,1338,E,5,0,A,7,99,C,9,24.0,A,7,15.0,A,7,57,E,9,986,A,7,190,A,7,5.6,A,7,8046,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,5
05/23/2003,15:00,1047,1332,772,E,5,732,E,5,197,E,5,92664,E,5,48083,E,5,23732,E,5,1140,E,5,0,A,7,99,C,9,23.9,A,7,15.0,A,7,58,E,9,986,A,7,170,A,7,4.7,A,7,8233,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,5
05/23/2003,16:00,851,1332,605,E,5,673,E,5,175,E,5,71073,E,5,44182,E,5,20703,E,5,980,E,5,0,A,7,99,C,9,23.0,A,7,15.0,A,7,61,E,9,985,A,7,190,A,7,5.2,A,7,9656,A,7,77777,A,7,2.7,F,9,,,,,,,0,1,?,0,5
05/23/2003,17:00,614,1332,407,E,5,517,E,5,169,E,5,45973,E,5,34328,E,5,19155,E,5,881,E,5,0,B,8,99,C,9,22.7,C,8,14.8,C,8,61,E,9,985,B,8,190,B,8,6.1,B,8,9749,B,8,77777,R,7,2.6,F,9,,,,,,,0,1,?,0,999
05/23/2003,18:00,354,1332,203,E,5,287,E,5,127,E,5,21983,E,5,14783,E,5,13765,E,5,600,E,5,0,A,7,99,C,9,21.9,A,7,14.4,A,7,62,E,9,985,A,7,180,A,7,5.6,A,7,10554,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/23/2003,19:00,102,1234,22,E,5,126,E,5,13,E,5,2628,E,5,0,E,5,1499,E,5,55,E,5,0,A,7,99,C,9,20.6,A,7,14.0,A,7,66,E,9,985,A,7,180,A,7,5.0,A,7,11077,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/23/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.9,A,7,14.0,A,7,78,E,9,985,A,7,200,A,7,4.0,A,7,9468,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/23/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.9,A,7,14.0,A,7,83,E,9,986,A,7,180,A,7,3.0,A,7,8233,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/23/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,A,7,99,C,9,16.0,A,7,14.0,A,7,88,E,9,986,A,7,170,A,7,2.6,A,7,9468,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/23/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,16.0,A,7,14.0,A,7,88,E,9,986,A,7,170,A,7,2.7,A,7,8046,A,7,412,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/23/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,16.0,A,7,14.0,A,7,88,E,9,986,A,7,160,A,7,3.4,A,7,7858,A,7,360,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/24/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,16.0,A,7,14.0,A,7,88,E,9,985,A,7,180,A,7,2.1,A,7,6437,A,7,360,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/24/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,15.9,A,7,14.0,A,7,89,E,9,985,A,7,190,A,7,2.1,A,7,6437,A,7,352,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/24/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,15.0,A,7,13.9,A,7,93,E,9,985,A,7,190,A,7,2.2,A,7,6437,A,7,307,A,7,2.5,F,9,,,,,,,0,1,?,0,10
05/24/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,984,A,7,180,A,7,2.6,A,7,6437,A,7,360,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/24/2003,05:00,5,253,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,984,A,7,160,A,7,2.5,A,7,6437,A,7,360,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/24/2003,06:00,181,1332,13,E,5,0,E,5,13,E,5,1508,E,5,0,E,5,2270,E,5,57,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,985,A,7,180,A,7,2.2,A,7,6249,A,7,367,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/24/2003,07:00,444,1332,82,E,5,0,E,5,82,E,5,8845,E,5,0,E,5,12432,E,5,325,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,985,A,7,200,A,7,2.6,A,7,4666,A,7,420,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/24/2003,08:00,698,1332,132,E,5,3,E,5,131,E,5,14174,E,5,302,E,5,18692,E,5,508,E,5,10,B,8,99,C,9,15.1,C,8,13.1,C,8,88,E,9,986,B,8,200,B,8,3.5,B,8,4054,B,8,412,B,8,2.3,F,9,,,,,,,0,1,?,0,999
05/24/2003,09:00,922,1332,183,E,5,3,E,5,181,E,5,19412,E,5,307,E,5,24375,E,5,744,E,5,10,B,8,99,C,9,15.0,C,8,13.1,C,8,88,E,9,986,B,8,200,B,8,2.3,B,8,4322,B,8,352,B,8,2.3,F,9,,,,,,,0,1,?,0,999
05/24/2003,10:00,1102,1332,215,E,5,0,E,5,215,E,5,22673,E,5,0,E,5,27653,E,5,1054,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,986,A,7,220,B,8,1.1,A,7,4590,A,7,292,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/24/2003,11:00,1225,1332,199,E,5,6,E,5,194,E,5,21088,E,5,620,E,5,24468,E,5,1261,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,986,A,7,220,A,7,1.2,A,7,6079,A,7,286,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/24/2003,12:00,1283,1332,230,E,5,6,E,5,224,E,5,24199,E,5,620,E,5,27699,E,5,1843,E,5,10,A,7,99,C,9,16.0,A,7,13.0,A,7,82,E,9,987,A,7,150,B,8,2.3,A,7,6437,A,7,337,A,7,2.3,F,9,,,,,,,0,1,?,0,5
05/24/2003,13:00,1271,1332,253,E,5,3,E,5,250,E,5,26541,E,5,309,E,5,30750,E,5,1947,E,5,10,A,7,99,C,9,16.1,A,7,13.1,A,7,82,E,9,987,A,7,160,B,8,0.2,A,7,6437,A,7,390,A,7,2.3,F,9,,,,,,,0,1,?,0,5
05/24/2003,14:00,1191,1332,275,E,5,6,E,5,270,E,5,28926,E,5,618,E,5,33621,E,5,1588,E,5,10,A,7,99,C,9,17.0,A,7,14.0,A,7,83,E,9,986,A,7,160,A,7,3.0,A,7,6437,A,7,442,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/24/2003,15:00,1048,1332,299,E,5,9,E,5,292,E,5,31343,E,5,922,E,5,37271,E,5,1330,E,5,10,A,7,99,C,9,17.0,A,7,14.0,A,7,83,E,9,986,A,7,180,B,8,2.9,A,7,7858,A,7,510,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/24/2003,16:00,852,1332,280,E,5,12,E,5,273,E,5,29467,E,5,1216,E,5,36359,E,5,1087,E,5,10,A,7,99,C,9,17.0,A,7,14.0,A,7,83,E,9,986,A,7,180,B,8,1.6,A,7,6624,A,7,517,A,7,2.5,F,9,,,,,,,0,1,?,0,5
05/24/2003,17:00,616,1332,225,E,5,32,E,5,210,E,5,25019,E,5,2433,E,5,23475,E,5,1098,E,5,10,B,8,99,C,9,16.9,C,8,13.7,C,8,81,E,9,985,B,8,160,B,8,2.2,B,8,8139,B,8,570,B,8,2.4,F,9,,,,,,,0,1,?,0,999
05/24/2003,18:00,357,1332,158,E,5,95,E,5,133,E,5,17119,E,5,5188,E,5,14424,E,5,631,E,5,10,A,7,99,C,9,17.0,A,7,13.4,A,7,79,E,9,985,A,7,160,A,7,2.9,A,7,8944,A,7,570,A,7,2.4,F,9,,,,,,,0,1,?,0,5
05/24/2003,19:00,105,1245,18,E,5,42,E,5,15,E,5,2085,E,5,0,E,5,1701,E,5,63,E,5,10,A,7,99,C,9,17.0,A,7,13.0,A,7,77,E,9,985,A,7,160,A,7,3.5,A,7,9468,A,7,584,A,7,2.3,F,9,,,,,,,0,1,?,0,5
05/24/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,16.9,A,7,13.0,A,7,78,E,9,985,A,7,170,A,7,3.2,A,7,8797,A,7,690,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/24/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,16.0,A,7,13.0,A,7,82,E,9,985,A,7,230,A,7,3.5,A,7,14671,A,7,682,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/24/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,16.0,A,7,13.0,A,7,82,E,9,985,A,7,220,A,7,2.5,A,7,15905,A,7,630,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/24/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,16.0,A,7,13.0,A,7,82,E,9,985,A,7,180,A,7,2.0,A,7,14484,A,7,622,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/24/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,16.0,A,7,13.0,A,7,82,E,9,985,A,7,190,A,7,1.7,A,7,14484,A,7,570,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,15.9,A,7,13.0,A,7,83,E,9,985,A,7,180,A,7,3.0,A,7,14296,A,7,562,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,985,A,7,170,A,7,2.1,A,7,12686,A,7,502,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,15.0,A,7,12.9,A,7,87,E,9,985,A,7,180,A,7,2.2,A,7,11265,A,7,450,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,15.0,A,7,12.1,A,7,83,E,9,984,A,7,160,A,7,2.6,A,7,11077,A,7,450,A,7,2.2,F,9,,,,,,,0,1,?,0,10
05/25/2003,05:00,5,263,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,984,A,7,140,A,7,2.6,A,7,9656,A,7,450,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/25/2003,06:00,182,1331,21,E,5,0,E,5,21,E,5,2371,E,5,0,E,5,3535,E,5,90,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,985,A,7,120,A,7,2.6,A,7,9374,A,7,439,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/25/2003,07:00,445,1331,61,E,5,0,E,5,61,E,5,6689,E,5,0,E,5,9463,E,5,244,E,5,10,A,7,99,C,9,15.0,A,7,13.0,A,7,88,E,9,985,A,7,190,A,7,2.0,A,7,9656,A,7,457,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/25/2003,08:00,699,1331,128,E,5,0,E,5,128,E,5,13698,E,5,0,E,5,18293,E,5,496,E,5,10,A,7,99,C,9,15.1,A,7,13.0,A,7,87,E,9,986,A,7,180,A,7,1.5,A,7,9843,A,7,510,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,09:00,923,1331,167,E,5,0,E,5,167,E,5,17803,E,5,0,E,5,22664,E,5,689,E,5,10,A,7,99,C,9,16.0,A,7,13.0,A,7,82,E,9,986,A,7,160,A,7,1.7,A,7,11077,A,7,502,A,7,2.3,F,9,,,,,,,0,1,?,0,5
05/25/2003,10:00,1103,1331,229,E,5,6,E,5,224,E,5,24120,E,5,617,E,5,28735,E,5,1100,E,5,10,A,7,99,C,9,16.0,A,7,13.0,A,7,82,E,9,986,A,7,120,A,7,3.0,A,7,9656,A,7,450,A,7,2.3,F,9,,,,,,,0,1,?,0,5
05/25/2003,11:00,1226,1331,214,E,5,0,E,5,214,E,5,22605,E,5,0,E,5,26879,E,5,1399,E,5,10,A,7,99,C,9,16.1,A,7,13.0,A,7,82,E,9,987,A,7,100,B,8,1.9,A,7,9656,A,7,464,A,7,2.3,F,9,,,,,,,0,1,?,0,5
05/25/2003,12:00,1283,1331,290,E,5,12,E,5,278,E,5,30314,E,5,1236,E,5,33907,E,5,2302,E,5,9,A,7,99,C,9,17.1,A,7,13.0,A,7,77,E,9,987,A,7,150,A,7,0.3,A,7,9843,A,7,591,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,13:00,1272,1331,482,E,5,96,E,5,390,E,5,56698,E,5,7869,E,5,46169,E,5,2114,E,5,9,A,7,99,C,9,18.0,A,7,13.0,A,7,73,E,9,987,A,7,150,A,7,2.7,A,7,11265,A,7,750,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,14:00,1192,1331,458,E,5,69,E,5,396,E,5,53291,E,5,5861,E,5,46375,E,5,2271,E,5,10,A,7,99,C,9,18.0,A,7,13.0,A,7,73,E,9,986,A,7,170,B,8,3.0,A,7,11265,A,7,742,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,15:00,1049,1331,423,E,5,82,E,5,358,E,5,48545,E,5,6990,E,5,41352,E,5,2074,E,5,10,A,7,99,C,9,18.1,A,7,13.0,A,7,72,E,9,986,A,7,140,A,7,2.3,A,7,11077,A,7,704,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,16:00,854,1331,542,E,5,414,E,5,277,E,5,61589,E,5,33423,E,5,31603,E,5,1548,E,5,10,A,7,99,C,9,19.0,A,7,13.1,A,7,69,E,9,986,A,7,140,A,7,3.5,A,7,9843,A,7,827,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,17:00,618,1331,393,E,5,448,E,5,185,E,5,44138,E,5,31491,E,5,20888,E,5,968,E,5,9,B,8,99,C,9,19.2,C,8,13.7,C,8,71,E,9,986,B,8,200,B,8,3.0,B,8,11171,B,8,960,R,7,2.4,F,9,,,,,,,0,1,?,0,999
05/25/2003,18:00,359,1331,223,E,5,373,E,5,123,E,5,24311,E,5,18962,E,5,13410,E,5,583,E,5,4,A,7,99,C,9,19.0,A,7,14.0,A,7,73,E,9,986,A,7,200,B,8,2.2,A,7,10366,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/25/2003,19:00,106,1253,27,E,5,169,E,5,13,E,5,3151,E,5,0,E,5,1575,E,5,58,E,5,1,A,7,99,C,9,18.9,A,7,13.9,A,7,73,E,9,985,A,7,210,A,7,1.7,A,7,10031,A,7,77777,A,7,2.5,F,9,,,,,,,0,1,?,0,0
05/25/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,17.9,A,7,13.0,A,7,73,E,9,986,A,7,210,A,7,3.5,A,7,12686,A,7,750,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,17.0,A,7,13.0,A,7,77,E,9,986,A,7,230,B,8,2.3,A,7,11452,A,7,750,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,A,7,99,C,9,17.0,A,7,13.0,A,7,77,E,9,987,A,7,230,B,8,0.0,A,7,12686,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.9,A,7,13.0,A,7,78,E,9,987,A,7,170,A,7,0.2,A,7,11640,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/25/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.0,A,7,13.0,A,7,82,E,9,987,A,7,170,A,7,1.5,A,7,14484,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/26/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,15.9,A,7,13.0,A,7,83,E,9,987,A,7,160,B,8,1.3,A,7,14108,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,0
05/26/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,14.8,A,7,12.9,A,7,88,E,9,987,A,7,160,B,8,0.0,A,7,11077,A,7,77777,A,7,2.3,F,9,,,,,,,0,1,?,0,10
05/26/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,13.1,A,7,12.0,A,7,93,E,9,986,A,7,170,A,7,0.2,A,7,9656,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,10
05/26/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,13.9,A,7,12.0,A,7,88,E,9,986,A,7,170,B,8,1.3,A,7,9656,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,10
05/26/2003,05:00,5,273,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,A,7,99,C,9,12.9,A,7,12.0,A,7,94,E,9,986,A,7,170,B,8,0.0,A,7,9280,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,10
05/26/2003,06:00,184,1331,70,E,5,244,E,5,36,E,5,7895,E,5,0,E,5,4091,E,5,160,E,5,0,A,7,99,C,9,12.1,A,7,12.0,A,7,99,E,9,986,A,7,170,B,8,0.0,A,7,6437,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,10
05/26/2003,07:00,447,1331,243,E,5,407,E,5,107,E,5,27492,E,5,21121,E,5,12119,E,5,526,E,5,0,A,7,99,C,9,13.4,A,7,12.0,A,7,91,E,9,987,A,7,100,B,8,0.0,A,7,6437,A,7,77777,A,7,2.1,F,9,,,,,,,0,1,?,0,5
05/26/2003,08:00,700,1331,421,E,5,440,E,5,190,E,5,48005,E,5,31501,E,5,21769,E,5,1019,E,5,0,A,7,99,C,9,16.1,A,7,12.1,A,7,77,E,9,987,A,7,100,A,7,0.2,A,7,6624,A,7,77777,A,7,2.2,F,9,,,,,,,0,1,?,0,5
